description,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds,date,country,city
clear sky,284.13,282.59,280.87,286.12,1032,50,10000.0,0.51,180,0,2023-07-18 22:32:46 UTC,ZA,Sandton
clear sky,282.27,282.27,279.55,286.3,1025,52,10000.0,0.0,0,0,2023-07-18 22:41:17 UTC,ZA,Pretoria
clear sky,282.35,282.35,279.09,284.35,1025,51,10000.0,0.89,280,0,2023-07-18 22:41:05 UTC,ZA,Johannesburg
clear sky,284.22,282.4,281.25,286.51,1024,39,10000.0,1.38,261,0,2023-07-18 22:40:48 UTC,ZA,Centurion
clear sky,284.44,282.96,280.44,285.7,1024,51,10000.0,1.49,278,0,2023-07-18 22:44:53 UTC,ZA,Midrand
clear sky,284.13,282.59,280.87,286.12,1031,50,10000.0,0.89,133,0,2023-07-18 22:40:10 UTC,ZA,Sandton
clear sky,282.24,282.24,279.55,285.75,1025,52,10000.0,0.0,0,0,2023-07-18 22:54:56 UTC,ZA,Pretoria
clear sky,282.32,282.03,279.09,284.35,1025,51,10000.0,1.34,263,0,2023-07-18 22:50:32 UTC,ZA,Johannesburg
clear sky,284.1,282.27,281.25,286.51,1024,39,10000.0,1.38,261,0,2023-07-18 22:53:30 UTC,ZA,Centurion
clear sky,284.01,282.48,280.44,285.7,1024,51,10000.0,1.49,278,0,2023-07-18 22:55:00 UTC,ZA,Midrand
clear sky,283.95,282.39,280.87,286.12,1032,50,10000.0,1.34,131,0,2023-07-18 22:55:01 UTC,ZA,Sandton
clear sky,284.54,282.75,284.38,285.75,1024,39,10000.0,1.4,236,0,2023-07-18 23:03:04 UTC,ZA,Pretoria
clear sky,283.56,281.91,282.58,284.35,1022,48,10000.0,0.89,263,0,2023-07-18 23:00:38 UTC,ZA,Johannesburg
clear sky,284.18,282.36,283.8,287.06,1024,39,10000.0,1.38,261,0,2023-07-18 23:03:01 UTC,ZA,Centurion
clear sky,284.32,282.82,282.99,286.25,1024,51,10000.0,1.49,278,0,2023-07-18 23:05:05 UTC,ZA,Midrand
clear sky,285.13,283.66,283.42,286.67,1037,49,10000.0,0.89,126,0,2023-07-18 23:05:06 UTC,ZA,Sandton
clear sky,282.58,282.58,280.55,285.75,1025,48,10000.0,0.51,30,0,2023-07-18 23:12:05 UTC,ZA,Pretoria
clear sky,282.19,281.89,278.09,284.9,1025,53,10000.0,1.34,270,0,2023-07-18 23:10:32 UTC,ZA,Johannesburg
clear sky,283.2,281.28,279.97,287.06,1024,39,10000.0,1.38,261,0,2023-07-18 23:11:48 UTC,ZA,Centurion
clear sky,283.72,282.22,279.16,286.25,1024,53,10000.0,1.49,278,0,2023-07-18 23:15:11 UTC,ZA,Midrand
clear sky,283.92,282.44,279.59,286.67,1032,53,10000.0,0.51,190,0,2023-07-18 23:15:12 UTC,ZA,Sandton
clear sky,282.49,282.49,280.55,285.75,1025,48,10000.0,0.51,30,0,2023-07-18 23:24:07 UTC,ZA,Pretoria
clear sky,282.18,281.87,278.09,284.9,1025,53,10000.0,1.34,257,0,2023-07-18 23:17:39 UTC,ZA,Johannesburg
clear sky,282.92,282.67,279.97,287.62,1024,39,10000.0,1.38,261,0,2023-07-18 23:24:18 UTC,ZA,Centurion
clear sky,283.04,282.68,279.16,286.81,1024,52,10000.0,1.49,278,0,2023-07-18 23:25:16 UTC,ZA,Midrand
clear sky,283.41,281.88,279.59,286.67,1032,53,10000.0,1.54,210,0,2023-07-18 23:21:50 UTC,ZA,Sandton
clear sky,282.45,282.45,280.55,285.19,1025,48,10000.0,0.51,30,0,2023-07-18 23:32:52 UTC,ZA,Pretoria
clear sky,282.31,282.02,278.09,285.46,1025,52,10000.0,1.34,223,0,2023-07-18 23:35:19 UTC,ZA,Johannesburg
clear sky,282.92,282.56,279.97,287.62,1024,39,10000.0,1.48,250,0,2023-07-18 23:30:40 UTC,ZA,Centurion
clear sky,282.8,282.32,279.16,286.81,1024,53,10000.0,1.58,261,0,2023-07-18 23:35:23 UTC,ZA,Midrand
clear sky,283.33,281.79,279.59,287.23,1031,53,10000.0,1.54,210,0,2023-07-18 23:35:24 UTC,ZA,Sandton
clear sky,282.12,282.12,280.55,284.76,1025,49,10000.0,0.51,30,0,2023-07-18 23:43:03 UTC,ZA,Pretoria
clear sky,282.21,281.91,278.09,285.46,1025,52,10000.0,1.34,240,0,2023-07-18 23:42:40 UTC,ZA,Johannesburg
clear sky,282.26,281.81,279.97,287.62,1024,40,10000.0,1.48,250,0,2023-07-18 23:45:27 UTC,ZA,Centurion
clear sky,282.04,281.45,279.16,286.81,1024,62,10000.0,1.58,261,0,2023-07-18 23:45:28 UTC,ZA,Midrand
clear sky,283.17,281.61,279.59,287.23,1031,53,10000.0,1.54,210,0,2023-07-18 23:40:51 UTC,ZA,Sandton
clear sky,282.03,282.03,280.55,284.21,1025,49,10000.0,0.51,30,0,2023-07-18 23:55:31 UTC,ZA,Pretoria
clear sky,282.29,282.0,278.09,285.46,1024,52,10000.0,1.34,219,0,2023-07-18 23:55:32 UTC,ZA,Johannesburg
clear sky,282.1,281.62,279.97,287.62,1024,40,10000.0,1.48,250,0,2023-07-18 23:53:00 UTC,ZA,Centurion
clear sky,281.9,281.29,279.16,286.81,1024,31,10000.0,1.58,261,0,2023-07-18 23:55:34 UTC,ZA,Midrand
clear sky,282.93,282.51,279.59,287.23,1028,53,10000.0,1.54,210,0,2023-07-18 23:54:50 UTC,ZA,Sandton
clear sky,284.38,282.6,280.84,284.38,1024,40,10000.0,1.46,230,0,2023-07-19 00:07:12 UTC,ZA,Pretoria
clear sky,282.33,282.04,278.09,285.46,1024,51,10000.0,1.34,231,0,2023-07-19 00:08:36 UTC,ZA,Johannesburg
clear sky,283.77,281.93,280.25,287.62,1024,40,10000.0,1.48,250,0,2023-07-19 00:09:24 UTC,ZA,Centurion
clear sky,281.58,280.92,279.44,286.81,1024,31,10000.0,1.58,261,0,2023-07-19 00:09:25 UTC,ZA,Midrand
clear sky,283.37,281.78,279.87,287.23,1027,51,10000.0,0.0,0,0,2023-07-19 00:09:26 UTC,ZA,Sandton
clear sky,281.55,281.55,279.55,284.21,1025,53,10000.0,0.51,10,0,2023-07-19 00:19:27 UTC,ZA,Pretoria
clear sky,282.33,282.33,278.09,285.46,1024,51,10000.0,0.89,232,0,2023-07-19 00:14:29 UTC,ZA,Johannesburg
clear sky,282.03,281.54,278.97,287.62,1024,40,10000.0,1.48,250,0,2023-07-19 00:19:29 UTC,ZA,Centurion
clear sky,282.77,282.28,278.16,286.81,1024,31,10000.0,1.58,261,0,2023-07-19 00:19:30 UTC,ZA,Midrand
clear sky,283.52,281.94,278.59,287.23,1027,51,10000.0,0.0,0,0,2023-07-19 00:14:40 UTC,ZA,Sandton
clear sky,281.55,281.55,279.55,284.21,1025,53,10000.0,0.51,10,0,2023-07-19 00:19:27 UTC,ZA,Pretoria
clear sky,282.33,282.33,278.09,285.46,1024,51,10000.0,0.89,232,0,2023-07-19 00:14:29 UTC,ZA,Johannesburg
clear sky,282.03,281.54,278.97,287.62,1024,40,10000.0,1.48,250,0,2023-07-19 00:19:29 UTC,ZA,Centurion
clear sky,282.77,282.28,278.16,286.81,1024,31,10000.0,1.58,261,0,2023-07-19 00:19:30 UTC,ZA,Midrand
clear sky,283.52,281.94,278.59,287.23,1027,51,10000.0,0.0,0,0,2023-07-19 00:14:40 UTC,ZA,Sandton
clear sky,281.8,281.8,279.55,284.64,1025,53,10000.0,0.51,10,0,2023-07-19 00:32:31 UTC,ZA,Pretoria
clear sky,281.9,281.56,278.09,284.9,1024,51,10000.0,1.34,202,0,2023-07-19 00:34:15 UTC,ZA,Johannesburg
clear sky,282.35,281.81,278.97,287.06,1024,40,10000.0,1.57,239,0,2023-07-19 00:34:16 UTC,ZA,Centurion
clear sky,282.41,281.85,278.16,286.81,1024,57,10000.0,1.6,249,0,2023-07-19 00:30:17 UTC,ZA,Midrand
clear sky,283.01,282.81,278.59,287.23,1031,52,10000.0,1.34,139,0,2023-07-19 00:31:41 UTC,ZA,Sandton
clear sky,281.8,281.8,279.55,284.64,1025,53,10000.0,0.51,10,0,2023-07-19 00:42:15 UTC,ZA,Pretoria
clear sky,282.08,281.76,278.09,285.46,1024,50,10000.0,1.34,236,0,2023-07-19 00:44:22 UTC,ZA,Johannesburg
clear sky,282.35,281.81,278.97,287.06,1024,40,10000.0,1.57,239,0,2023-07-19 00:41:00 UTC,ZA,Centurion
clear sky,282.84,282.34,278.16,286.81,1024,51,10000.0,1.6,249,0,2023-07-19 00:44:24 UTC,ZA,Midrand
clear sky,283.32,281.72,278.59,287.23,1031,51,10000.0,0.89,154,0,2023-07-19 00:42:45 UTC,ZA,Sandton
clear sky,281.84,281.84,279.55,285.88,1025,53,10000.0,0.51,10,0,2023-07-19 00:52:32 UTC,ZA,Pretoria
clear sky,282.1,281.78,278.09,285.46,1024,51,10000.0,1.34,200,0,2023-07-19 00:52:23 UTC,ZA,Johannesburg
clear sky,282.57,282.06,278.97,287.62,1024,40,10000.0,1.57,239,0,2023-07-19 00:54:27 UTC,ZA,Centurion
clear sky,283.2,281.51,278.16,286.81,1024,48,10000.0,1.6,249,0,2023-07-19 00:54:28 UTC,ZA,Midrand
clear sky,283.59,282.0,278.59,287.23,1031,50,10000.0,0.0,0,0,2023-07-19 00:54:29 UTC,ZA,Sandton
clear sky,284.09,282.28,280.84,286.43,1023,40,10000.0,1.56,223,0,2023-07-19 01:05:27 UTC,ZA,Pretoria
clear sky,282.1,281.78,278.09,285.46,1024,51,10000.0,1.34,286,0,2023-07-19 01:04:13 UTC,ZA,Johannesburg
clear sky,283.79,281.95,280.25,287.62,1024,40,10000.0,1.57,239,0,2023-07-19 01:05:29 UTC,ZA,Centurion
clear sky,284.16,282.57,279.44,286.81,1024,48,10000.0,1.6,249,0,2023-07-19 01:05:30 UTC,ZA,Midrand
clear sky,284.09,282.55,279.87,287.23,1032,50,10000.0,1.03,170,0,2023-07-19 01:02:01 UTC,ZA,Sandton
clear sky,283.53,281.69,280.84,286.43,1023,41,10000.0,1.56,223,0,2023-07-19 01:09:51 UTC,ZA,Pretoria
clear sky,282.09,281.77,278.09,285.46,1024,51,10000.0,1.34,286,0,2023-07-19 01:10:02 UTC,ZA,Johannesburg
clear sky,281.82,281.21,276.97,287.62,1024,41,10000.0,1.57,239,0,2023-07-19 01:11:46 UTC,ZA,Centurion
clear sky,283.38,281.79,276.16,286.81,1024,51,10000.0,1.6,249,0,2023-07-19 01:11:47 UTC,ZA,Midrand
clear sky,283.79,282.24,276.59,287.23,1032,51,10000.0,1.03,170,0,2023-07-19 01:11:48 UTC,ZA,Sandton
clear sky,288.25,286.86,285.32,292.45,1024,40,10000.0,1.54,210,0,2023-07-19 09:58:03 UTC,ZA,Pretoria
clear sky,288.16,286.71,286.51,289.35,1023,38,10000.0,1.79,158,0,2023-07-19 09:54:28 UTC,ZA,Johannesburg
clear sky,288.89,287.59,285.97,291.87,1025,41,10000.0,0.89,259,0,2023-07-19 09:57:05 UTC,ZA,Centurion
clear sky,289.55,288.32,288.98,291.06,1023,41,10000.0,1.74,217,0,2023-07-19 10:00:54 UTC,ZA,Midrand
clear sky,290.26,289.07,287.3,291.49,1029,40,10000.0,1.71,216,0,2023-07-19 10:00:02 UTC,ZA,Sandton
clear sky,290.1,288.87,289.38,293.01,1023,39,10000.0,1.01,233,0,2023-07-19 10:08:34 UTC,ZA,Pretoria
clear sky,289.03,287.69,287.63,290.27,1021,39,10000.0,2.24,144,0,2023-07-19 10:05:59 UTC,ZA,Johannesburg
clear sky,289.85,288.62,288.8,292.43,1025,40,10000.0,0.89,243,0,2023-07-19 10:09:19 UTC,ZA,Centurion
clear sky,289.82,288.61,287.92,292.44,1023,41,10000.0,1.74,217,0,2023-07-19 10:10:28 UTC,ZA,Midrand
clear sky,290.77,289.55,288.35,292.87,1028,37,10000.0,1.03,260,0,2023-07-19 10:11:00 UTC,ZA,Sandton
clear sky,290.73,289.43,289.32,293.84,1025,34,10000.0,1.03,230,0,2023-07-19 10:17:49 UTC,ZA,Pretoria
clear sky,289.7,288.32,288.74,291.09,1023,35,10000.0,1.79,111,0,2023-07-19 10:16:35 UTC,ZA,Johannesburg
clear sky,290.58,289.34,288.73,293.25,1025,37,10000.0,1.79,258,0,2023-07-19 10:21:03 UTC,ZA,Centurion
clear sky,290.4,289.17,287.92,292.44,1023,38,10000.0,1.74,217,0,2023-07-19 10:21:04 UTC,ZA,Midrand
clear sky,291.12,289.91,288.35,292.87,1028,36,10000.0,1.03,260,0,2023-07-19 10:21:05 UTC,ZA,Sandton
clear sky,290.93,289.63,289.32,293.84,1025,33,10000.0,1.03,230,0,2023-07-19 10:31:06 UTC,ZA,Pretoria
clear sky,289.8,288.41,288.74,291.09,1023,34,10000.0,1.34,112,0,2023-07-19 10:27:09 UTC,ZA,Johannesburg
clear sky,290.83,289.62,289.91,293.25,1025,37,10000.0,1.79,258,0,2023-07-19 10:27:16 UTC,ZA,Centurion
clear sky,290.93,289.7,289.1,292.44,1022,36,10000.0,2.13,227,0,2023-07-19 10:31:10 UTC,ZA,Midrand
clear sky,291.77,290.58,289.53,292.87,1029,34,10000.0,1.34,307,0,2023-07-19 10:31:12 UTC,ZA,Sandton
clear sky,291.87,290.66,290.55,294.59,1025,33,10000.0,1.03,230,0,2023-07-19 10:36:35 UTC,ZA,Pretoria
clear sky,290.3,288.93,289.05,291.85,1023,33,10000.0,2.24,173,0,2023-07-19 10:38:06 UTC,ZA,Johannesburg
clear sky,291.78,290.53,289.97,293.45,1031,32,10000.0,1.34,258,0,2023-07-19 10:41:20 UTC,ZA,Centurion
clear sky,291.45,290.2,289.16,292.64,1037,33,10000.0,0.89,212,0,2023-07-19 10:41:22 UTC,ZA,Midrand
clear sky,291.99,290.82,289.59,293.07,1028,34,10000.0,1.34,305,0,2023-07-19 10:39:46 UTC,ZA,Sandton
clear sky,292.3,291.13,290.55,294.59,1025,33,10000.0,1.03,230,0,2023-07-19 10:48:00 UTC,ZA,Pretoria
clear sky,290.56,289.17,290.16,291.85,1023,31,10000.0,1.79,105,0,2023-07-19 10:48:10 UTC,ZA,Johannesburg
clear sky,291.92,290.77,289.97,293.25,1025,35,10000.0,0.45,268,0,2023-07-19 10:51:28 UTC,ZA,Centurion
clear sky,291.66,290.48,289.16,292.44,1022,35,10000.0,2.13,227,0,2023-07-19 10:51:29 UTC,ZA,Midrand
clear sky,292.27,291.07,289.59,292.87,1028,32,10000.0,1.34,217,0,2023-07-19 10:51:31 UTC,ZA,Sandton
clear sky,292.06,290.84,290.55,293.84,1025,32,10000.0,1.03,230,0,2023-07-19 10:58:44 UTC,ZA,Pretoria
clear sky,290.6,289.24,290.32,291.27,1020,32,10000.0,2.24,115,0,2023-07-19 11:00:03 UTC,ZA,Johannesburg
clear sky,292.11,290.95,289.97,293.25,1025,34,10000.0,0.45,268,0,2023-07-19 10:57:06 UTC,ZA,Centurion
clear sky,292.35,291.21,291.32,293.44,1022,34,10000.0,2.13,227,0,2023-07-19 11:01:34 UTC,ZA,Midrand
clear sky,292.43,291.25,289.59,292.87,1028,32,10000.0,1.34,217,0,2023-07-19 10:57:04 UTC,ZA,Sandton
clear sky,293.36,292.3,292.71,294.84,1022,33,10000.0,1.47,240,0,2023-07-19 11:10:22 UTC,ZA,Pretoria
clear sky,290.69,289.34,290.32,291.38,1020,32,10000.0,2.24,125,0,2023-07-19 11:07:14 UTC,ZA,Johannesburg
clear sky,292.82,291.7,291.73,294.25,1025,33,10000.0,1.82,232,0,2023-07-19 11:11:38 UTC,ZA,Centurion
clear sky,292.35,291.21,291.32,293.44,1022,34,10000.0,2.13,227,0,2023-07-19 11:06:55 UTC,ZA,Midrand
clear sky,292.75,291.58,291.75,293.87,1028,31,10000.0,1.54,230,0,2023-07-19 11:09:10 UTC,ZA,Sandton
clear sky,293.35,292.18,292.32,294.84,1024,29,10000.0,2.06,240,0,2023-07-19 11:21:11 UTC,ZA,Pretoria
clear sky,291.24,289.86,290.88,292.09,1023,29,10000.0,2.24,96,0,2023-07-19 11:17:28 UTC,ZA,Johannesburg
clear sky,293.17,291.98,291.73,294.25,1031,29,10000.0,3.13,288,0,2023-07-19 11:22:32 UTC,ZA,Centurion
clear sky,292.43,291.25,290.92,293.44,1022,32,10000.0,2.13,227,0,2023-07-19 11:19:59 UTC,ZA,Midrand
clear sky,293.11,291.92,291.35,293.87,1028,29,10000.0,2.06,330,0,2023-07-19 11:22:35 UTC,ZA,Sandton
clear sky,293.59,292.45,292.32,294.84,1024,29,10000.0,2.06,240,0,2023-07-19 11:30:37 UTC,ZA,Pretoria
clear sky,291.38,290.02,290.88,292.09,1023,29,10000.0,2.24,113,0,2023-07-19 11:29:12 UTC,ZA,Johannesburg
clear sky,293.47,292.29,291.97,294.25,1031,28,10000.0,0.89,314,0,2023-07-19 11:30:23 UTC,ZA,Centurion
clear sky,292.87,291.65,291.16,293.44,1037,29,10000.0,2.77,224,0,2023-07-19 11:30:33 UTC,ZA,Midrand
clear sky,293.01,291.81,291.35,293.87,1028,29,10000.0,2.06,330,0,2023-07-19 11:32:40 UTC,ZA,Sandton
clear sky,293.68,292.52,292.32,295.14,1024,28,10000.0,2.06,240,0,2023-07-19 11:39:19 UTC,ZA,Pretoria
clear sky,291.49,290.14,290.91,292.96,1023,29,10000.0,1.79,116,0,2023-07-19 11:34:20 UTC,ZA,Johannesburg
clear sky,293.52,292.34,291.73,294.56,1031,28,10000.0,1.34,168,0,2023-07-19 11:42:43 UTC,ZA,Centurion
clear sky,292.83,291.61,290.92,293.75,1037,29,10000.0,1.34,168,0,2023-07-19 11:42:44 UTC,ZA,Midrand
clear sky,293.2,292.02,291.35,294.18,1028,29,10000.0,2.06,330,0,2023-07-19 11:42:45 UTC,ZA,Sandton
clear sky,293.81,292.66,292.32,295.14,1024,28,10000.0,2.06,240,0,2023-07-19 11:51:58 UTC,ZA,Pretoria
clear sky,291.65,290.31,290.91,292.4,1022,29,10000.0,2.24,114,0,2023-07-19 11:45:17 UTC,ZA,Johannesburg
clear sky,293.73,292.55,291.97,294.56,1030,27,10000.0,1.34,321,0,2023-07-19 11:52:47 UTC,ZA,Centurion
clear sky,293.06,291.86,291.16,293.75,1037,29,10000.0,0.45,210,0,2023-07-19 11:52:48 UTC,ZA,Midrand
clear sky,293.44,292.28,291.59,293.89,1028,29,10000.0,1.54,230,0,2023-07-19 11:49:53 UTC,ZA,Sandton
clear sky,293.8,292.65,292.32,295.14,1024,28,10000.0,2.06,240,0,2023-07-19 11:58:29 UTC,ZA,Pretoria
clear sky,291.65,290.31,290.96,292.4,1022,29,10000.0,2.24,110,0,2023-07-19 11:52:51 UTC,ZA,Johannesburg
clear sky,294.08,292.93,293.5,294.56,1030,27,10000.0,2.68,264,0,2023-07-19 12:01:00 UTC,ZA,Centurion
clear sky,292.99,291.81,292.69,294.03,1021,30,10000.0,2.77,224,0,2023-07-19 12:02:53 UTC,ZA,Midrand
clear sky,293.38,292.22,291.59,294.18,1028,29,10000.0,1.54,230,0,2023-07-19 11:58:40 UTC,ZA,Sandton
clear sky,294.66,293.47,294.21,294.93,1023,23,10000.0,5.14,240,0,2023-07-19 12:10:39 UTC,ZA,Pretoria
clear sky,292.1,290.78,291.47,292.68,1022,28,10000.0,2.68,126,0,2023-07-19 12:08:35 UTC,ZA,Johannesburg
clear sky,294.06,292.91,293.63,294.35,1024,27,10000.0,2.68,264,0,2023-07-19 12:12:57 UTC,ZA,Centurion
clear sky,293.17,292.01,292.82,293.54,1021,30,10000.0,2.77,224,0,2023-07-19 12:12:58 UTC,ZA,Midrand
clear sky,293.59,292.42,293.25,293.97,1027,28,10000.0,3.6,240,0,2023-07-19 12:10:46 UTC,ZA,Sandton
clear sky,294.84,293.67,294.21,295.7,1023,23,10000.0,5.14,240,0,2023-07-19 12:20:25 UTC,ZA,Pretoria
clear sky,292.02,290.69,291.47,292.96,1022,28,10000.0,2.24,150,0,2023-07-19 12:20:34 UTC,ZA,Johannesburg
clear sky,294.37,293.23,293.63,295.12,1030,26,10000.0,2.24,259,0,2023-07-19 12:23:01 UTC,ZA,Centurion
clear sky,293.57,292.4,292.82,294.31,1036,28,10000.0,1.79,315,0,2023-07-19 12:23:02 UTC,ZA,Midrand
clear sky,293.79,292.61,293.25,294.27,1027,27,10000.0,3.6,240,0,2023-07-19 12:21:45 UTC,ZA,Sandton
clear sky,294.72,293.51,294.08,295.23,1023,22,10000.0,5.14,240,0,2023-07-19 12:28:49 UTC,ZA,Pretoria
clear sky,292.14,290.83,291.34,292.68,1022,28,10000.0,2.24,130,0,2023-07-19 12:31:27 UTC,ZA,Johannesburg
clear sky,294.36,293.22,293.5,294.84,1030,26,10000.0,1.79,296,0,2023-07-19 12:32:00 UTC,ZA,Centurion
clear sky,293.57,292.4,292.69,294.31,1036,28,10000.0,0.45,0,0,2023-07-19 12:33:07 UTC,ZA,Midrand
clear sky,293.84,292.67,293.12,294.74,1027,27,10000.0,3.6,240,0,2023-07-19 12:33:08 UTC,ZA,Sandton
clear sky,295.0,293.82,294.21,295.49,1023,22,10000.0,5.14,240,0,2023-07-19 12:37:53 UTC,ZA,Pretoria
clear sky,292.18,290.84,291.47,292.68,1022,27,10000.0,2.24,111,0,2023-07-19 12:40:56 UTC,ZA,Johannesburg
clear sky,294.46,293.35,293.63,294.91,1024,27,10000.0,1.79,296,0,2023-07-19 12:39:19 UTC,ZA,Centurion
clear sky,293.49,292.36,292.82,294.1,1019,30,10000.0,2.88,220,0,2023-07-19 12:42:36 UTC,ZA,Midrand
clear sky,293.8,292.63,293.25,294.53,1027,27,10000.0,3.6,240,0,2023-07-19 12:39:46 UTC,ZA,Sandton
clear sky,295.0,293.79,294.32,295.49,1023,21,10000.0,5.14,240,0,2023-07-19 12:51:21 UTC,ZA,Pretoria
clear sky,292.34,291.02,291.57,293.24,1022,27,10000.0,1.54,240,0,2023-07-19 12:52:38 UTC,ZA,Johannesburg
clear sky,294.53,293.38,293.73,295.4,1023,25,10000.0,2.68,317,0,2023-07-19 12:53:15 UTC,ZA,Centurion
clear sky,293.64,292.5,292.92,294.59,1019,29,10000.0,2.88,220,0,2023-07-19 12:53:16 UTC,ZA,Midrand
clear sky,294.05,292.87,293.35,295.01,1027,26,10000.0,3.6,240,0,2023-07-19 12:53:17 UTC,ZA,Sandton
clear sky,295.31,294.18,294.68,295.49,1019,23,10000.0,2.05,225,0,2023-07-19 13:00:15 UTC,ZA,Pretoria
clear sky,292.48,291.17,291.94,293.24,1021,27,10000.0,2.24,85,0,2023-07-19 13:03:19 UTC,ZA,Johannesburg
clear sky,294.48,293.32,293.73,295.4,1023,25,10000.0,2.68,317,0,2023-07-19 12:58:30 UTC,ZA,Centurion
clear sky,293.69,292.53,293.29,294.59,1019,28,10000.0,2.88,220,0,2023-07-19 13:03:21 UTC,ZA,Midrand
clear sky,294.2,293.07,293.72,295.29,1027,27,10000.0,1.79,286,0,2023-07-19 13:01:51 UTC,ZA,Sandton
clear sky,295.48,294.29,294.64,296.25,1019,20,10000.0,2.05,225,0,2023-07-19 13:08:37 UTC,ZA,Pretoria
clear sky,292.54,291.24,291.99,293.51,1021,27,10000.0,2.24,85,0,2023-07-19 13:10:45 UTC,ZA,Johannesburg
clear sky,294.65,293.43,294.15,295.4,1029,22,10000.0,3.13,277,0,2023-07-19 13:13:24 UTC,ZA,Centurion
clear sky,294.03,292.85,293.34,294.86,1035,26,10000.0,0.45,302,0,2023-07-19 13:12:49 UTC,ZA,Midrand
clear sky,294.32,293.17,293.77,295.29,1026,26,10000.0,6.17,220,0,2023-07-19 13:11:46 UTC,ZA,Sandton
clear sky,295.7,294.51,295.19,296.04,1022,19,10000.0,2.57,260,0,2023-07-19 13:22:44 UTC,ZA,Pretoria
clear sky,292.68,291.45,292.45,293.09,1021,29,10000.0,1.54,240,0,2023-07-19 13:22:30 UTC,ZA,Johannesburg
clear sky,294.99,293.93,294.61,295.25,1023,27,10000.0,3.13,267,0,2023-07-19 13:22:00 UTC,ZA,Centurion
clear sky,294.03,292.88,293.8,294.44,1019,27,10000.0,2.88,220,0,2023-07-19 13:23:30 UTC,ZA,Midrand
clear sky,294.42,293.31,294.23,294.87,1026,27,10000.0,6.17,220,0,2023-07-19 13:22:29 UTC,ZA,Sandton
clear sky,295.86,294.55,295.37,296.04,1017,14,10000.0,2.62,201,0,2023-07-19 15:09:28 UTC,ZA,Pretoria
clear sky,292.67,291.49,292.45,293.51,1017,31,10000.0,1.34,83,0,2023-07-19 15:04:49 UTC,ZA,Johannesburg
clear sky,295.55,294.32,294.7,296.23,1028,18,10000.0,3.13,239,0,2023-07-19 15:11:06 UTC,ZA,Centurion
clear sky,294.6,293.43,293.89,295.42,1034,24,10000.0,3.13,239,0,2023-07-19 15:11:07 UTC,ZA,Midrand
clear sky,294.47,293.41,294.23,295.08,1026,29,10000.0,2.24,189,0,2023-07-19 15:06:50 UTC,ZA,Sandton
clear sky,296.3,295.06,295.32,296.86,1021,15,10000.0,2.06,260,0,2023-07-19 15:21:00 UTC,ZA,Pretoria
clear sky,292.71,291.53,292.54,293.57,1017,31,10000.0,3.34,207,0,2023-07-19 15:16:48 UTC,ZA,Johannesburg
clear sky,295.66,294.44,294.7,296.28,1028,18,10000.0,1.34,317,0,2023-07-19 15:21:12 UTC,ZA,Centurion
clear sky,294.77,293.61,293.89,295.47,1034,24,10000.0,0.45,300,0,2023-07-19 15:21:13 UTC,ZA,Midrand
clear sky,294.99,293.93,294.32,295.9,1026,27,10000.0,4.12,200,0,2023-07-19 15:21:13 UTC,ZA,Sandton
clear sky,296.46,295.24,295.19,296.81,1021,15,10000.0,2.06,260,0,2023-07-19 15:31:15 UTC,ZA,Pretoria
clear sky,292.82,291.65,292.54,294.12,1017,31,10000.0,3.34,207,0,2023-07-19 15:22:06 UTC,ZA,Johannesburg
clear sky,295.74,294.52,294.7,296.23,1028,18,10000.0,1.34,317,0,2023-07-19 15:28:01 UTC,ZA,Centurion
clear sky,294.69,293.55,293.34,295.42,1034,25,10000.0,0.45,316,0,2023-07-19 15:31:17 UTC,ZA,Midrand
clear sky,294.7,293.62,294.23,295.85,1026,27,10000.0,4.12,200,0,2023-07-19 15:29:04 UTC,ZA,Sandton
clear sky,296.23,294.99,295.19,296.8,1021,15,10000.0,2.06,260,0,2023-07-19 15:41:19 UTC,ZA,Pretoria
clear sky,292.33,291.14,291.99,294.05,1017,32,10000.0,3.18,199,0,2023-07-19 15:38:01 UTC,ZA,Johannesburg
clear sky,295.65,294.37,294.15,296.22,1022,16,10000.0,0.89,287,0,2023-07-19 15:37:01 UTC,ZA,Centurion
clear sky,294.42,293.28,293.34,295.4,1018,26,10000.0,3.09,202,0,2023-07-19 15:41:22 UTC,ZA,Midrand
clear sky,294.47,293.36,293.77,295.83,1026,27,10000.0,4.12,200,0,2023-07-19 15:41:23 UTC,ZA,Sandton
clear sky,295.9,294.62,295.19,296.55,1021,15,10000.0,2.06,260,0,2023-07-19 15:47:31 UTC,ZA,Pretoria
clear sky,292.42,291.21,291.99,293.57,1017,31,10000.0,0.89,144,0,2023-07-19 15:51:13 UTC,ZA,Johannesburg
clear sky,295.12,293.84,294.15,295.97,1028,18,10000.0,1.79,295,0,2023-07-19 15:51:26 UTC,ZA,Centurion
clear sky,293.99,292.78,293.34,294.92,1034,25,10000.0,1.79,193,0,2023-07-19 15:46:39 UTC,ZA,Midrand
clear sky,294.5,293.4,293.77,295.59,1026,27,10000.0,4.12,200,0,2023-07-19 15:51:27 UTC,ZA,Sandton
clear sky,295.8,294.51,294.64,296.55,1021,15,10000.0,2.06,260,0,2023-07-19 15:59:43 UTC,ZA,Pretoria
